"SIF_STR","NAZIV","NASLOV","POSTA","KRAJ","TEKST","NAZIV1","SKUP","X","Y","TOT_DIST_km","TOT_TIME_min","TOT_TIME_h_min"
7549,"ECOTIP, d.o.o. - ostalo","TOVARNIŠKA CESTA 4",3210,"SLOVENSKE KONJICE","OSTALO","PE LENART","3210 TOVARNIŠKA CESTA 4","15,42786362","46,33539195",108,104,01:44
7060,"EKO D.O.O.","SPODNJE PRELOGE 55",3210,"SLOVENSKE KONJICE","OSTALO","PE LENART","3210 SPODNJE PRELOGE 55","15,40816257","46,34461445",110,105,01:45
7062,"EKOLINE TRADE D.O.O.","ŠKOFJA VAS 40",3211,"ŠKOFJA VAS","OSTALO","PE LENART","3211 ŠKOFJA VAS 40","15,29055606","46,26790525",135,132,02:12
7384,"EKONOMSKA ŠOLA MURSKA SOBOTA","NORŠINSKA ULICA 13",9000,"MURSKA SOBOTA","OSTALO","PE LENART","9000 NORŠINSKA ULICA 13","16,18111137","46,66566842",78,81,01:21
7412,"EKOPRIHRANEK, d.o.o.","SOCKA 62A",3203,"NOVA CERKEV","OSTALO","PE LENART","3203 SOCKA 62A","15,27173693","46,34456343",141,146,02:26
7071,"EKOTRADE D.O.O.","OTIŠKI VRH 53",2373,"ŠENTJANŽ PRI D.","SLOPAK - KU 2","PE LENART","2373 OTIŠKI VRH 53","15,03655103","46,56898186",159,170,02:50
7076,"ELEKTROKOVINA D.D.. MARIBOR","TRŽAŠKA CESTA 23",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 TRŽAŠKA CESTA 23","15,64739957","46,53485577",47,58,00:58
7076,"ELEKTROKOVINA D.D.. MARIBOR","TRŽAŠKA CESTA 23",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 TRŽAŠKA CESTA 23","15,64739957","46,53485577",47,58,00:58
7176,"ELKO, d.o.o. - slopak","TRŽAŠKA CESTA 23",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 TRŽAŠKA CESTA 23","15,64739957","46,53485577",47,58,00:58
7432,"ELTI, d.o.o.","PANONSKA ULICA 23",9250,"GORNJA RADGONA","OSTALO","PE LENART","9250 PANONSKA ULICA 23","15,9903837","46,67960962",37,43,00:43
7609,"ENT, d.o.o. - ostalo","RADVANJSKA CESTA 29A",2000,"MARIBOR","OSTALO","PE LENART","2000 RADVANJSKA CESTA 29A","15,63530471","46,54629587",48,60,01:00
7505,"EP - ELEKTRO IN GRADBENE STORITVE, d.o.o.","ŠRATOVCI 57",9252,"RADENCI","OSTALO","PE LENART","9252 ŠRATOVCI 57","16,02255073","46,64487746",36,42,00:42
7119,"FAKULTETA ZA KMETIJSTVO - slopak","VRBANSKA CESTA 20",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 VRBANSKA CESTA 20","15,63474318","46,56518345",47,58,00:58
7443,"FIBKOMERC, d.o.o.","PRI VRTNARIJI 63 (ZRKOVCI)",2000,"MARIBOR","OSTALO","PE LENART","2000 PRI VRTNARIJI 63","15,71209058","46,53596372",43,77,01:17
7443,"FIBKOMERC, d.o.o.","PRI VRTNARIJI 63 (ZRKOVCI)",2000,"MARIBOR","OSTALO","PE LENART","2000 PRI VRTNARIJI 63","15,71209058","46,53596372",43,77,01:17
7443,"FIBKOMERC, d.o.o.","PRI VRTNARIJI 63 (ZRKOVCI)",2000,"MARIBOR","OSTALO","PE LENART","2000 PRI VRTNARIJI 63","15,71209058","46,53596372",43,77,01:17
7225,"FLORJANČIČ TISK, d.o.o.","NAD IZVIRI 28",2204,"MIKLAVŽ NA DRAVSKEM POLJU","OSTALO","PE LENART","2204 NAD IZVIRI 28","15,71033413","46,50132744",50,50,00:50
7225,"FLORJANČIČ TISK, d.o.o.","NAD IZVIRI 28",2204,"MIKLAVŽ NA DRAVSKEM POLJU","OSTALO","PE LENART","2204 NAD IZVIRI 28","15,71033413","46,50132744",50,50,00:50
7175,"FLORJANČIČ TISK, d.o.o.","NAD IZVIRI 28",2204,"MIKLAVŽ NA DRAVSKEM POLJU","OSTALO","PE LENART","2204 NAD IZVIRI 28","15,71033413","46,50132744",50,50,00:50
7481,"FRANC FIRBAS  s.p.","RADEHOVA 3",2230,"LENART V SLOVENSKIH GORICAH","OSTALO","PE LENART","2230 RADEHOVA 3","15,84433121","46,56808039",3,8,00:08
7596,"FRANC JEREBIC","LOKAVEC 10",2233,"SV. ANA V SLOVENSKIH GORICAH","OSTALO","PE LENART","2233 LOKAVEC 10","15,81129256","46,69392412",46,63,01:03
7567,"FRANC KOCMUT s.p.","COGETINCI 63",2236,"CERKVENJAK","OSTALO","PE LENART","2236 COGETINCI 63","15,96546912","46,57554104",31,39,00:39
7165,"GEBERIT, d.o.o. - slopak","SMOLNIK 17",2342,"RUŠE","SLOPAK - KU 2","PE LENART","2342 SMOLNIK 17","15,4872057","46,53389855",83,169,02:49
7484,"GEOPLIN PLINOVODI d.o.o.","BOHOVA CESTA 19B",2311,"HOČE","OSTALO","PE LENART","2311 BOHOVA 19B","15,66319849","46,51547557",58,58,00:58
7484,"GEOPLIN PLINOVODI d.o.o.","BOHOVA CESTA 19B",2311,"HOČE","OSTALO","PE LENART","2311 BOHOVA 19B","15,66319849","46,51547557",58,58,00:58
7484,"GEOPLIN PLINOVODI d.o.o.","BOHOVA CESTA 19B",2311,"HOČE","OSTALO","PE LENART","2311 BOHOVA 19B","15,66319849","46,51547557",58,58,00:58
7600,"GEOPLIN PLINOVODI d.o.o. - kompresorska posta","DRAGONJA VAS 42",2326,"CIRKOVCE","OSTALO","PE LENART","2326 DRAGONJA VAS 42","15,74268944","46,40804691",89,89,01:29
7311,"GEOPLIN PLINOVODI d.o.o.- SLOPAK- trgovci","BOHOVA CESTA 19B",2311,"HOČE","SLOPAK - TRGOVCI","PE LENART","2311 BOHOVA 19B","15,66319849","46,51547557",58,58,00:58
7296,"GIMNAZIJA FRANCA MIKLOŠIČA LJUTOMER","PREŠERNOVA ULICA 4",9240,"LJUTOMER","OSTALO","PE LENART","9240 PREŠERNOVA ULICA 4","16,19569936","46,51891216",79,105,01:45
7268,"GOING, d.o.o.","HARDEK 34B",2270,"ORMOŽ","OSTALO","PE LENART","2270 HARDEK 34B","16,15860871","46,40934125",99,138,02:18
7090,"GORENJE D.D.","LJUBLJANSKA UL.9",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 LJUBLJANSKA 9","15,64664231","46,55337568",45,56,00:56
7064,"GORENJE D.D.","KARDELJEVA CESTA 63",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 KARDELJEVA CESTA 63","15,63407983","46,54190321",49,60,01:00
7090,"GORENJE D.D.","LJUBLJANSKA UL.9",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 LJUBLJANSKA 9","15,64664231","46,55337568",45,56,00:56
7064,"GORENJE D.D.","KARDELJEVA CESTA 63",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 KARDELJEVA CESTA 63","15,63407983","46,54190321",49,60,01:00
7573,"GORENJE GTI d.o.o.- ostalo","LIMBUŠKA CESTA 2",2341,"LIMBUŠ","OSTALO","PE LENART","2341 LIMBUŠKA CESTA 2","15,59767196","46,55931089",52,71,01:11
7135,"GORENJE SUROVINA d.o.o. MARIBOR","UL.VITA KRAIGHERJA 5",2000,"MARIBOR","OSTALO","PE LENART","2000 VITA KRAIGHERJA 5","15,65035725","46,55866272",44,54,00:54
7574,"GOSTIŠČE SIVA ČAPLJA - JANKO TRINKAUS, s.p.","TRNOVSKA VAS 44",2254,"TRNOVSKA VAS","OSTALO","PE LENART","2254 TRNOVSKA VAS 44","15,88711544","46,51995517",25,40,00:40
7574,"GOSTIŠČE SIVA ČAPLJA - JANKO TRINKAUS, s.p.","TRNOVSKA VAS 44",2254,"TRNOVSKA VAS","OSTALO","PE LENART","2254 TRNOVSKA VAS 44","15,88711544","46,51995517",25,40,00:40
7106,"GOYA-CO, d.o.o. - slopak","HAJDOŠE 109",2288,"HAJDINA","SLOPAK - KU 2","PE LENART","2288 HAJDOŠE 109","15,83157388","46,43170777",51,78,01:18
7215,"GRADBENIŠTVO JANEZ PLAVČAK, s.p.","SPODNJA KORENA 5A",2241,"SPODNJI DUPLEK","OSTALO","PE LENART","2241 SPODNJA KORENA 5A","15,75629521","46,50845448",40,72,01:12
7061,"GRAFOLIT ŽALEC D.O.O.","VRBJE 80/A",3310,"ŽALEC","OSTALO","PE LENART","3310 VRBJE 80A","15,14979832","46,24145656",164,153,02:33
7370,"GREINER PACKAGING d.o.o.","INDUSTRIJSKA 33",2345,"BISTRICA OB DRAVI","OSTALO","PE LENART","2345 INDUSTRIJSKA 33","15,54901781","46,5562987",62,85,01:25
7370,"GREINER PACKAGING d.o.o.","INDUSTRIJSKA 33",2345,"BISTRICA OB DRAVI","OSTALO","PE LENART","2345 INDUSTRIJSKA 33","15,54901781","46,5562987",62,85,01:25
7540,"GTP KRAMBERGER, d.o.o.","SPODNJI PORČIČ 18",2230,"LENART V SLOVENSKIH GORICAH","OSTALO","PE LENART","2230 SPODNJI PORČIČ 18","15,85278012","46,59355066",3,9,00:09
7542,"HEINZ BUHNEN, d.o.o.","INDUSTRIJSKA CESTA 1",2234,"BENEDIKT","OSTALO","PE LENART","2234 INDUSTRIJSKA CESTA 1","15,89338014","46,60848972",12,18,00:18
7602,"HESSOL, d.o.o. - ostalo","OREŠJE 162",2250,"PTUJ","OSTALO","PE LENART","2250 OREŠJE 162","15,84449258","46,43574254",50,76,01:16
7516,"HOPA, d.o.o.","RUPLOVA ULICA 15",2000,"MARIBOR","OSTALO","PE LENART","2000 RUPLOVA ULICA 15","15,63556946","46,53883597",49,60,01:00
7269,"HOTEL GARNI MERANO - slopak","MACUNOVA 1",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 MACUNOVA 1","15,60243451","46,53598388",52,72,01:12
7269,"HOTEL GARNI MERANO - slopak","MACUNOVA 1",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 MACUNOVA 1","15,60243451","46,53598388",52,72,01:12
7294,"II. OŠ SLOVENSKA BISTRICA","ŠOLSKA ULICA 5",2310,"SLOVENSKA BISTRICA","OSTALO","PE LENART","2310 ŠOLSKA ULICA 5","15,56324351","46,39244788",92,115,01:55
7295,"III. GIMNAZIJA MARIBOR","GOSPOSVETSKA CESTA 4",2000,"MARIBOR","OSTALO","PE LENART","2000 GOSPOSVETSKA CESTA 4","15,64108193","46,56070354",46,57,00:57
7100,"IMOBILARE INVEST D.O.O.","TOMŠIČEVA ULICA 4",1000,"LJUBLJANA","OSTALO","PE LENART","1000 TOMŠIČEVA ULICA 4","14,50260529","46,05200338",291,267,04:27
7329,"INFINION, d.o.o. - pe Lenart","SPODNJI PRHOVEC 7",1411,"IZLAKE","OSTALO","PE LENART","1411 SPODNJI PRHOVEC 7","14,91726635","46,16381793",219,199,03:19
7417,"INO d.o.o. - Lenart","CESTA V TRNOVLJE 7",3000,"CELJE","OSTALO","PE LENART","3000 CESTA V TRNOVLJE 7","15,28080177","46,24553543",141,137,02:17
7131,"INPROLES, d.o.o. - bivši LESING, d.o.o.","ZAGAJSKI VRH 1A",9250,"GORNJA RADGONA","SLOPAK - KU 2","PE LENART","9250 ZAGAJSKI VRH 1A","15,91394679","46,63978872",22,31,00:31
7467,"INSERA d.o.o. - pe Maribor","RADOVANOVA ULICA 2",2000,"MARIBOR","OSTALO","PE LENART","2000 RADOVANOVA ULICA 2","15,61642309","46,56006577",52,64,01:04
7467,"INSERA d.o.o. - pe Maribor","ULICA SVOBODE 71",2204,"MIKLAVŽ NA DRAVSKEM POLJU","OSTALO","PE LENART","2204 ULICA SVOBODE 71","15,70113903","46,50259892",52,52,00:52
7467,"INSERA d.o.o. - pe Maribor","RADOVANOVA ULICA 2",2000,"MARIBOR","OSTALO","PE LENART","2000 RADOVANOVA ULICA 2","15,61642309","46,56006577",52,64,01:04
7467,"INSERA d.o.o. - pe Maribor","ULICA SVOBODE 71",2204,"MIKLAVŽ NA DRAVSKEM POLJU","OSTALO","PE LENART","2204 ULICA SVOBODE 71","15,70113903","46,50259892",52,52,00:52
7197,"INTELES, d.o.o.","ZGORNJA VOLIČINA 34",2232,"VOLIČINA","OSTALO","PE LENART","2232 ZGORNJA VOLIČINA 34","15,80177011","46,5418915",20,37,00:37
7197,"INTELES, d.o.o.","ZGORNJA VOLIČINA 34",2232,"VOLIČINA","OSTALO","PE LENART","2232 ZGORNJA VOLIČINA 34","15,80177011","46,5418915",20,37,00:37
7197,"INTERLES-BELCONT OKNA-VRATA-SENČILA, d.o.o.","ZGORNJA VOLIČINA 34",2232,"VOLIČINA","OSTALO","PE LENART","2232 ZGORNJA VOLIČINA 34","15,80177011","46,5418915",20,37,00:37
7197,"INTERLES-BELCONT OKNA-VRATA-SENČILA, d.o.o.","ZGORNJA VOLIČINA 34",2232,"VOLIČINA","OSTALO","PE LENART","2232 ZGORNJA VOLIČINA 34","15,80177011","46,5418915",20,37,00:37
7079,"INTERLES-BELCONT OKNA-VRATA-SENČILA, d.o.o. -","ZGORNJA VOLIČINA 34",2232,"VOLIČINA","SLOPAK - KU 2","PE LENART","2232 ZGORNJA VOLIČINA 34","15,80177011","46,5418915",20,37,00:37
7308,"INTERSEROH, d.o.o.","BRNČIČEVA ULICA 45",1000,"LJUBLJANA","OSTALO","PE LENART","1231 BRNČIČEVA ULICA 45","14,55581203","46,09529332",274,248,04:08
7052,"INTREC SRO D.O.O.","TRATE 7",9250,"GORNJA RADGONA","OSTALO","PE LENART","9250 TRATE 7","15,99468579","46,68039992",38,43,00:43
7387,"ISOKON, d.o.o.","MESTNI TRG 5A",3210,"SLOVENSKE KONJICE","OSTALO","PE LENART","3210 MESTNI TRG 5A","15,42776031","46,3371288",108,104,01:44
7136,"ISS SERVISYSTEM D.O.O.","PTUJSKA CESTA 95",2000,"MARIBOR","OSTALO","PE LENART","2000 PTUJSKA CESTA 95","15,66439068","46,53411027",43,53,00:53
7511,"JAGROS, d.o.o. - TRGOVINA MELJE","ULICA KRALJEVIČA MARKA 19",2000,"MARIBOR","OSTALO","PE LENART","2000 KRALJEVIČA MARKA 19","15,66419252","46,55735042",41,51,00:51
7309,"JAVNI ZAVOD OTROŠKI VRTEC ŠMARJE PRI JELŠAH","SLOMŠKOVA 13",3240,"ŠMARJE PRI JELŠAH","OSTALO","PE LENART","3240 SLOMŠKOVA 13","15,51592723","46,23017253",131,152,02:32
7425,"JERUZALEM ORMOŽ SAT, d.d. - slopak","HARDEK 44C",2270,"ORMOŽ","SLOPAK - KU 2","PE LENART","2270 HARDEK 44C","16,15857015","46,41181586",98,137,02:17
7210,"JERUZALEM ORMOŽ VVS, d.d. - slopak","KOLODVORSKA 11",2270,"ORMOŽ","SLOPAK - KU 2","PE LENART","2270 KOLODVORSKA 11","16,15501323","46,40415933",99,139,02:19
7530,"JOŽE SPEVAN s.p. - ostalo","MARIBORSKA CESTA 10",2230,"LENART V SLOVENSKIH GORICAH","OSTALO","PE LENART","2230 MARIBORSKA CESTA 10","15,8254242","46,57462449",3,8,00:08
7536,"JSC, d.o.o.","KOSMAČEVA ULICA 30",6320,"PORTOROŽ","OSTALO","PE LENART","6320 KOSMAČEVA ULICA 30","13,60517735","45,50961959",525,477,07:57
7496,"JVVVZ OŠ IN VRTEC SV. TROJICA","MEZNARIČEVA ULICA 1",2235,"SVETA TROJICA V SLOVENSKIH GORICAH","OSTALO","PE LENART","2235 MEZNARIČEVA ULICA 1","15,87570636","46,5754823",6,16,00:16
7371,"KARBA mge, d.o.o.","ULICA RADA PUŠENJAKA 21",9240,"LJUTOMER","OSTALO","PE LENART","9240 ULICA RADA PUŠENJAKA 21","16,18604251","46,52433012",77,101,01:41
7109,"KARITAS SLIVNICA","K CERKVI 9",2312,"OREHOVA VAS","OSTALO","PE LENART","2312 K CERKVI 9","15,65461843","46,47935731",66,75,01:15
7517,"KLET BISTRICA, d.o.o. - interseroh","VINARSKA ULICA 3",2310,"SLOVENSKA BISTRICA","INTERSEROH","PE LENART","2310 VINARSKA ULICA 3","15,57731735","46,39533752",89,112,01:52
7411,"KLIMA CELJE, d.d.","DELAVSKA ULICA 5",3000,"CELJE","OSTALO","PE LENART","3000 DELAVSKA ULICA 5","15,27604828","46,23642377",143,139,02:19
7126,"KMETIJSKA ZADRUGA PTUJ-SLOPAK","MIKLOŠIČEVA 12",2250,"PTUJ","SLOPAK - KU 2","PE LENART","2250 MIKLOŠIČEVA 12","15,87253454","46,42098322",56,85,01:25
7128,"KMETIJSKA ZADRUGA RAČE -SLOPAK","CESTA TALCEV 1",2327,"RAČE","SLOPAK - KU 2","PE LENART","2327 CESTA TALCEV 1","15,68133133","46,45239871",68,78,01:18
7160,"KMETIJSKA ZADRUGA RADGONA - slopak","PARTIZANSKA CESTA 23",9250,"GORNJA RADGONA","SLOPAK - KU 2","PE LENART","9250 PARTIZANSKA CESTA 23","15,99192778","46,67613247",36,42,00:42
7160,"KMETIJSKA ZADRUGA RADGONA Z.O.","PARTIZANSKA C. 23",9250,"GORNJA RADGONA","SLOPAK - KU 2","PE LENART","9250 PARTIZANSKA 23","15,99192778","46,67613247",36,42,00:42
7416,"KMETIJSKA ZADRUGA RADGONA, z.o.o., TRGOVINA Š","SPODNJA ŠČAVNICA 73",9250,"GORNJA RADGONA","OSTALO","PE LENART","9250 SPODNJA ŠČAVNICA 73","15,92481393","46,64893189",25,36,00:36
7151,"KMETIJSKO GOSPODARSTVO LENDAVA","KOLODVORSKA UL.1",9220,"LENDAVA-LENDVA","SLOPAK - KU 2","PE LENART","9220 KOLODVORSKA 1","16,45735491","46,55585469",127,119,01:59
7310,"KMETIJSKO GOSPODARSTVO RAKIČAN d.d. - slopak","LENDAVSKA ULICA 5",9000,"MURSKA SOBOTA","SLOPAK - KU 2","PE LENART","9000 LENDAVSKA ULICA 5","16,16538964","46,66383266",74,78,01:18
7127,"KMETOVALEC.SPLOŠNA KZ LJUTOMER","ULICA RADA PUŠENJAKA 8",9240,"LJUTOMER","SLOPAK - KU 2","PE LENART","9240 ULICA RADA PUŠENJAKA 8","16,18422171","46,52930637",76,100,01:40
7122,"KOB D.O.O.","STROSSMAYERJEVA 32",2000,"MARIBOR","OSTALO","PE LENART","2000 STROSSMAYERJEVA 32","15,642855","46,5617372",46,56,00:56
7561,"KOCET d.o.o.","KRANJČEVA ULICA 61",9220,"LENDAVA","OSTALO","PE LENART","9220 KRANJČEVA ULICA 61","16,46195531","46,55620974",128,119,01:59
7454,"KOMUNALA KRANJ d.o.o. - bio","SAVSKA LOKA 33",4000,"KRANJ","BIO VHOD","PE LENART","4000 SAVSKA LOKA 33","14,36950468","46,21988173",340,318,05:18
7454,"KOMUNALA KRANJ d.o.o. - Lenart - slopak","SAVSKA LOKA 33",4000,"KRANJ","BIO VHOD","PE LENART","4000 SAVSKA LOKA 33","14,36950468","46,21988173",340,318,05:18
7460,"KOMUNALA KRANJ d.o.o. - Lenart - smeti","SAVSKA LOKA 33",4000,"KRANJ","MKO VHOD","PE LENART","4000 SAVSKA LOKA 33","14,36950468","46,21988173",340,318,05:18
7460,"KOMUNALA KRANJ d.o.o. - mko","SAVSKA LOKA 33",4000,"KRANJ","MKO VHOD","PE LENART","4000 SAVSKA LOKA 33","14,36950468","46,21988173",340,318,05:18
7469,"KOMUNALA KRANJ d.o.o. -biološki odpadki","SAVSKA LOKA 33",4000,"KRANJ","MKO VHOD","PE LENART","4000 SAVSKA LOKA 33","14,36950468","46,21988173",340,318,05:18
4490,"KOMUNALA LENDAVA d.o.o.","GLAVNA ULICA 109",9220,"LENDAVA-LENDVA","KRATER","PE LENART","9220 GLAVNA ULICA 109","16,44799832","46,57180844",125,117,01:57
7045,"KOMUNALA LENDAVA D.O.O.","GLAVNA ULICA 109",9220,"LENDAVA","SLOPAK, INTERSEROH - KOMUNALE","PE LENART","9220 GLAVNA ULICA 109","16,44799832","46,57180844",125,117,01:57
7608,"KOMUNALA LJUTOMER d.o.o. - interseroh","ULICA RADA PUŠENJAKA 9",9240,"LJUTOMER","SLOPAK, INTERSEROH - KOMUNALE","PE LENART","9240 ULICA RADA PUŠENJAKA 9","16,18480792","46,52629529",77,101,01:41
7422,"KOMUNALA ORMOŽ, d.o.o.","HARDEK 21C",2270,"ORMOŽ","SLOPAK, INTERSEROH - KOMUNALE","PE LENART","2270 HARDEK 21C","16,15785248","46,4135506",98,137,02:17
7422,"KOMUNALA ORMOŽ, d.o.o.","HARDEK 21C",2270,"ORMOŽ","SLOPAK, INTERSEROH - KOMUNALE","PE LENART","2270 HARDEK 21C","16,15785248","46,4135506",98,137,02:17
7422,"KOMUNALA ORMOŽ, d.o.o. - embalaža","HARDEK 21C",2270,"ORMOŽ","SLOPAK, INTERSEROH - KOMUNALE","PE LENART","2270 HARDEK 21C","16,15785248","46,4135506",98,137,02:17
7514,"KOMUNALA ORMOŽ, d.o.o. - mko","HARDEK 21C",2270,"ORMOŽ","MKO VHOD","PE LENART","2270 HARDEK 21C","16,15785248","46,4135506",98,137,02:17
7552,"KOMUNALA SLOVENSKE GORICE, d.o.o. - ostalo","INDUSTRIJSKA ULICA 28",2230,"LENART V SLOVENSKIH GORICAH","OSTALO","PE LENART","2230 INDUSTRIJSKA ULICA 28","15,84370748","46,58334369",0,1,00:01
7548,"KOMUNALA TRŽIČ d.o.o. - mko","MLAKA 6",4290,"TRŽIČ","MKO VHOD","PE LENART","4290 MLAKA 6","14,2949564","46,34989954",370,338,05:38
7145,"KPMG SLOVENIJA D.O.O.","FRAMSKA ULICA 11",2000,"MARIBOR","OSTALO","PE LENART","2000 FRAMSKA ULICA 11","15,64662618","46,54654713",46,56,00:56
7055,"KUŠAR & URŠIČ D.O.O.","TOVARNIŠKA C. 51",2342,"RUŠE","OSTALO","PE LENART","2342 TOVARNIŠKA 51","15,51486126","46,54538295",76,155,02:35
7571,"KZ LENART  z.o.o. - slopak","INDUSTRIJSKA ULICA 24",2230,"LENART V SLOVENSKIH GORICAH","SLOPAK - KU 2","PE LENART","2230 INDUSTRIJSKA ULICA 24","15,84317651","46,58276282",0,1,00:01
7075,"KZ SELICA OB DRAVI","DOBRAVSKA CESTA 31",2352,"SELNICA","SLOPAK - KU 2","PE LENART","2352 DOBRAVSKA CESTA 31","15,48926204","46,54508188",82,167,02:47
7347,"LABOS, d.o.o.","CESTA POHORSKEGA BATALJONA 14",2000,"MARIBOR","OSTALO","PE LENART","2000 POHORSKEGA BATALJONA 14","15,62000297","46,55489115",51,63,01:03
7098,"LANTHERMINVEST D.O.O.","INDUSTRIJSKA ULICA 1",2230,"LENART V SLOVENSKIH GORICAH","SLOPAK - INDUSTRIJA","PE LENART","2230 INDUSTRIJSKA ULICA 1","15,83938053","46,58283579",0,0,00:00
7513,"LECOT, d.o.o. - interseroh","PERHAVČEVA ULICA 21",2000,"MARIBOR","INTERSEROH","PE LENART","2000 PERHAVČEVA ULICA 21","15,66616187","46,52333062",44,55,00:55
7490,"LEGENSTEIN, d.o.o.","KODRIČEVA ULICA 28",2000,"MARIBOR","OSTALO","PE LENART","2000 KODRIČEVA ULICA 28","15,68013373","46,52638809",52,52,00:52
7315,"LENTHERM - INVEST, d.o.o. - slopak trgovci -","INDUSTRIJSKA ULICA 1",2230,"LENART V SLOVENSKIH GORICAH","SLOPAK - TRGOVCI","PE LENART","2230 INDUSTRIJSKA ULICA 1","15,83938053","46,58283579",0,0,00:00
7316,"LENTHERM - INVEST, d.o.o. - slopak trgovci -","INDUSTRIJSKA 1",2230,"LENART V SLOVENSKIH GORICAH","SLOPAK - TRGOVCI","PE LENART","2230 INDUSTRIJSKA 1","15,83938053","46,58283579",0,0,00:00
7316,"LENTHERM - INVEST, d.o.o. - slopak trgovci -","INDUSTRIJSKA ULICA 1",2230,"LENART V SLOVENSKIH GORICAH","SLOPAK - TRGOVCI","PE LENART","2230 INDUSTRIJSKA ULICA 1","15,83938053","46,58283579",0,0,00:00
7316,"LENTHERM - INVEST, d.o.o. - slopak trgovci -","INDUSTRIJSKA ULICA 1",2230,"LENART V SLOVENSKIH GORICAH","SLOPAK - TRGOVCI","PE LENART","2230 INDUSTRIJSKA ULICA 1","15,83938053","46,58283579",0,0,00:00
7314,"LENTHERM - INVEST. d.o.o.","INDUSTRIJSKA 1",2230,"LENART V SLOVENSKIH GORICAH","OSTALO","PE LENART","2230 INDUSTRIJSKA 1","15,83938053","46,58283579",0,0,00:00
7314,"LENTHERM - INVEST. d.o.o. - najem, smeti","INDUSTRIJSKA ULICA 1",2230,"LENART V SLOVENSKIH GORICAH","OSTALO","PE LENART","2230 INDUSTRIJSKA ULICA 1","15,83938053","46,58283579",0,0,00:00
7314,"LENTHERM - INVEST. d.o.o. - najem, smeti","INDUSTRIJSKA ULICA 1",2230,"LENART V SLOVENSKIH GORICAH","OSTALO","PE LENART","2230 INDUSTRIJSKA ULICA 1","15,83938053","46,58283579",0,0,00:00
7238,"LEPENKA, d.d. - Lenart","SLAP 8",4290,"TRŽIČ","OSTALO","PE LENART","4290 SLAP 8","14,31873022","46,36903636",370,344,05:44
7131,"LESING, d.o.o.","ZAGAJSKI VRH 1A",9250,"GORNJA RADGONA","SLOPAK - KU 2","PE LENART","9250 ZAGAJSKI VRH 1A","15,91394679","46,63978872",22,31,00:31
7185,"LESING, d.o.o.","LIMBUŠKA CESTA 2",2341,"LIMBUŠ","OSTALO","PE LENART","2341 LIMBUŠKA CESTA 2","15,59767196","46,55931089",52,71,01:11
7185,"LESING, d.o.o.","LIMBUŠKA CESTA 2",2341,"LIMBUŠ","OSTALO","PE LENART","2341 LIMBUŠKA CESTA 2","15,59767196","46,55931089",52,71,01:11
7191,"LESING, d.o.o.  LIMBUŠ","LIMBUŠKA CESTA 2",2341,"LIMBUŠ","OSTALO","PE LENART","2341 LIMBUŠKA CESTA 2","15,59767196","46,55931089",52,71,01:11
7182,"LESING, d.o.o. - LIMBUŠ - slopak","LIMBUŠKA CESTA 2",2341,"LIMBUŠ","SLOPAK - KU 2","PE LENART","2341 LIMBUŠKA CESTA 2","15,59767196","46,55931089",52,71,01:11
7182,"LESING, d.o.o. - LIMBUŠ - slopak","LIMBUŠKA CESTA 2",2341,"LIMBUŠ","SLOPAK - KU 2","PE LENART","2341 LIMBUŠKA CESTA 2","15,59767196","46,55931089",52,71,01:11
7184,"LESING, d.o.o. - MB - slopak","TRŽAŠKA CESTA 85",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 TRŽAŠKA CESTA 85","15,65320137","46,51645096",48,59,00:59
7154,"LESNINA MI D.D.","KOLODVORSKA 37A",2310,"SLOVENSKA BISTR","OSTALO","PE LENART","2310 KOLODVORSKA 37A","15,58360364","46,38977227",102,101,01:41
7304,"LEYKAM - ALPINA TRGOVINA, d.o.o. - slopak","MELJSKI DOL 1",2000,"MARIBOR","SLOPAK - KU 2","PE LENART","2000 MELJSKI DOL 1","15,66042977","46,56752973",41,51,00:51
7243,"LJUBLJANSKE MLEKARNE, d.d.- PE MB","OSOJNIKOVA UL. 5",2000,"MARIBOR","OSTALO","PE LENART","2000 OSOJNIKOVA 5","15,6637717","46,55280044",41,51,00:51
7011,"LJUBLJANSKE MLEKARNE, d.d.- PE MB - karton in","OSOJNIKOVA UL. 5",2000,"MARIBOR","SLOPAK - INDUSTRIJA","PE LENART","2000 OSOJNIKOVA 5","15,6637717","46,55280044",41,51,00:51
7011,"LJUBLJANSKE MLEKARNE, d.d.- PE MB - karton in","OSOJNIKOVA UL. 5",2000,"MARIBOR","SLOPAK - INDUSTRIJA","PE LENART","2000 OSOJNIKOVA 5","15,6637717","46,55280044",41,51,00:51
