2212;"46,05080177";"14,50354646";"MINISTRSTVO ZA VISOKO ŠOLSTVO( prej inštitut";"KONGRESNI TRG 1";1000;"LJUBLJANA";;8;32
2213;"46,07529011";"14,5175489";"INTEREUROP";"KARDELJEVA PLOŠČAD 16";1000;"LJUBLJANA";;6;23
2214;"46,08407877";"14,48200456";"IPS d.o.o.";"CESTA LJUBLJANSKIH BRIGAD 17";1000;"LJUBLJANA";;9;21
2215;"46,11818557";"14,54721897";"ISCAR SLOVENIJA d.o.o.";"MOTNICA 14";1236;"TRZIN";;16;25
2216;"46,08432539";"14,4848211";"ISKRA TRANSMISSION d.d.";"STEGNE 11";1000;"LJUBLJANA";;9;20
2219;"46,08598729";"14,48223245";"ISKRA INVEST d.d.";"STEGNE 21c";1000;"LJUBLJANA";;10;22
2219;"46,08598729";"14,48223245";"ISKRA INVEST, d.d.";"STEGNE 21c";1000;"LJUBLJANA";;10;22
2219;"46,08598729";"14,48223245";"ISKRA SISTEMI, d.d.";"STEGNE 21C";1000;"LJUBLJANA";;10;22
2220;"46,0611635";"14,50689201";"ELEA IC d.o.o. (JB INŽINERING)";"DUNAJSKA CESTA 21";1000;"LJUBLJANA";;5;19
2221;"45,82162425";"14,37933005";"JERA MIX d.o.o.";"BEGUNJE 67";1382;"BEGUNJE PRI C";;121;194
2221;"45,82162425";"14,37933005";"JERA MIX d.o.o.";"BEGUNJE 67";1382;"BEGUNJE PRI C";;121;194
2223;"46,14805276";"14,40965086";"KALAN TRADE d.o.o.";"ŠETINOVA 4";1215;"MEDVODE";;28;60
2224;"46,23052423";"14,60994372";"KEMIJSKA INDUSTRIJA KAMNIK d.d";"FUŽINE 9";1240;"KAMNIK";;44;79
2227;"46,12003383";"14,5481743";"KIMI papir";"PLANJAVA 1";1236;"TRZIN";;16;26
2227;"46,12003383";"14,5481743";"KIMI papir";"PLANJAVA 1";1236;"TRZIN";;16;26
2229;"46,05107578";"14,51715159";"KLINIČNI CENTER - PEDIATRIČNA KLINIKA - 5m3";"VRAZOV TRG 1";1000;"LJUBLJANA";;2;6
2229;"46,05107578";"14,51715159";"KLINIČNI CENTER - PEDIATRIČNA KLINIKA - 5m3 -";"VRAZOV TRG 1";1000;"LJUBLJANA";;2;6
2230;"46,06743782";"14,48704589";"KLINIČNI CENTER - BOLNICA PETRA DRŽAJA";"VODNIKOVA 62";1000;"LJUBLJANA";;10;37
2230;"46,06743782";"14,48704589";"KLINIČNI CENTER - BOLNICA PETRA DRŽAJA";"VODNIKOVA 62";1000;"LJUBLJANA";;10;37
